
Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C)
1432.625000,5.7000E-007,1432.625000,1.1900E-007,1432.625000,4.7899E000
1432.750000,4.7890E-007,1432.750000,7.9320E-008,1432.750000,6.0376E000
1432.875000,5.0560E-007,1432.875000,1.1100E-007,1432.875000,4.5550E000
1433.000000,5.7650E-007,1433.000000,9.7920E-008,1433.000000,5.8875E000
1433.125000,5.8190E-007,1433.125000,1.0850E-007,1433.125000,5.3631E000
1433.250000,6.1320E-007,1433.250000,9.6440E-008,1433.250000,6.3584E000
1433.375000,6.6390E-007,1433.375000,1.1520E-007,1433.375000,5.7630E000
1433.500000,7.1600E-007,1433.500000,1.6820E-007,1433.500000,4.2568E000
1433.625000,6.6950E-007,1433.625000,1.5910E-007,1433.625000,4.2080E000
1433.750000,7.0960E-007,1433.750000,1.0800E-007,1433.750000,6.5704E000
1433.875000,6.8210E-007,1433.875000,1.5600E-007,1433.875000,4.3724E000
1434.000000,7.2970E-007,1434.000000,1.2930E-007,1434.000000,5.6435E000
1434.125000,7.6070E-007,1434.125000,1.5100E-007,1434.125000,5.0377E000
1434.250000,7.6480E-007,1434.250000,1.9080E-007,1434.250000,4.0084E000
1434.375000,8.3120E-007,1434.375000,1.6320E-007,1434.375000,5.0931E000
1434.500000,8.3910E-007,1434.500000,1.8340E-007,1434.500000,4.5752E000
1434.625000,8.6080E-007,1434.625000,1.9060E-007,1434.625000,4.5163E000
1434.750000,8.1150E-007,1434.750000,2.1460E-007,1434.750000,3.7815E000
1434.875000,8.5300E-007,1434.875000,1.8420E-007,1434.875000,4.6308E000
1435.000000,9.0950E-007,1435.000000,2.4140E-007,1435.000000,3.7676E000
1435.125000,9.0750E-007,1435.125000,2.2640E-007,1435.125000,4.0084E000
1435.250000,9.0900E-007,1435.250000,2.3660E-007,1435.250000,3.8419E000
1435.375000,1.0250E-006,1435.375000,2.5640E-007,1435.375000,3.9977E000
1435.500000,1.0550E-006,1435.500000,2.3600E-007,1435.500000,4.4703E000
1435.625000,9.4450E-007,1435.625000,2.2570E-007,1435.625000,4.1848E000
1435.750000,1.0750E-006,1435.750000,2.5750E-007,1435.750000,4.1748E000
1435.875000,1.1220E-006,1435.875000,2.7880E-007,1435.875000,4.0244E000
1436.000000,1.0990E-006,1436.000000,2.9280E-007,1436.000000,3.7534E000
1436.125000,1.1220E-006,1436.125000,2.8390E-007,1436.125000,3.9521E000
1436.250000,1.1370E-006,1436.250000,3.0120E-007,1436.250000,3.7749E000
1436.375000,1.1880E-006,1436.375000,2.5980E-007,1436.375000,4.5727E000
1436.500000,1.1840E-006,1436.500000,3.0130E-007,1436.500000,3.9296E000
1436.625000,1.2970E-006,1436.625000,2.9010E-007,1436.625000,4.4709E000
1436.750000,1.2210E-006,1436.750000,3.7360E-007,1436.750000,3.2682E000
1436.875000,1.3340E-006,1436.875000,3.3920E-007,1436.875000,3.9328E000
1437.000000,1.3610E-006,1437.000000,3.6680E-007,1437.000000,3.7105E000
1437.125000,1.3840E-006,1437.125000,3.8460E-007,1437.125000,3.5985E000
1437.250000,1.3940E-006,1437.250000,3.6850E-007,1437.250000,3.7829E000
1437.375000,1.4460E-006,1437.375000,3.9430E-007,1437.375000,3.6673E000
1437.500000,1.4370E-006,1437.500000,4.0400E-007,1437.500000,3.5569E000
1437.625000,1.4840E-006,1437.625000,3.7540E-007,1437.625000,3.9531E000
1437.750000,1.5910E-006,1437.750000,4.0510E-007,1437.750000,3.9274E000
1437.875000,1.5480E-006,1437.875000,4.5290E-007,1437.875000,3.4180E000
1438.000000,1.6420E-006,1438.000000,4.0510E-007,1438.000000,4.0533E000
1438.125000,1.4450E-006,1438.125000,3.8510E-007,1438.125000,3.7523E000
1438.250000,1.7070E-006,1438.250000,4.2790E-007,1438.250000,3.9892E000
1438.375000,1.7740E-006,1438.375000,5.0460E-007,1438.375000,3.5157E000
1438.500000,1.8450E-006,1438.500000,5.3780E-007,1438.500000,3.4306E000
1438.625000,1.9020E-006,1438.625000,5.0090E-007,1438.625000,3.7972E000
1438.750000,1.9410E-006,1438.750000,4.8950E-007,1438.750000,3.9653E000
1438.875000,2.0460E-006,1438.875000,5.3450E-007,1438.875000,3.8279E000
1439.000000,1.9960E-006,1439.000000,5.6830E-007,1439.000000,3.5122E000
1439.125000,2.0390E-006,1439.125000,5.8380E-007,1439.125000,3.4926E000
1439.250000,2.0910E-006,1439.250000,5.6780E-007,1439.250000,3.6826E000
1439.375000,2.1920E-006,1439.375000,6.5400E-007,1439.375000,3.3517E000
1439.500000,2.1770E-006,1439.500000,6.4330E-007,1439.500000,3.3841E000
1439.625000,2.3110E-006,1439.625000,7.4910E-007,1439.625000,3.0850E000
1439.750000,2.3040E-006,1439.750000,6.9840E-007,1439.750000,3.2990E000
1439.875000,2.3710E-006,1439.875000,6.4750E-007,1439.875000,3.6618E000
1440.000000,2.3920E-006,1440.000000,6.8510E-007,1440.000000,3.4915E000
1440.125000,2.4890E-006,1440.125000,7.2920E-007,1440.125000,3.4133E000
1440.250000,2.6270E-006,1440.250000,7.9030E-007,1440.250000,3.3241E000
1440.375000,2.6850E-006,1440.375000,7.7770E-007,1440.375000,3.4525E000
1440.500000,2.7020E-006,1440.500000,7.6330E-007,1440.500000,3.5399E000
1440.625000,2.8270E-006,1440.625000,8.8600E-007,1440.625000,3.1907E000
